g__Ureaplasma,g__Butyricimonas,g__Mucispirillum,g__Prevotellaceae_NK3B31_group,g__Rhizobium,g__Clostridium_innocuum_group,g__Ruminococcus_2,g__Christensenellaceae_R-7_group,g__Ruminococcus_1,g__Paeniclostridium,g__Clostridium_sensu_stricto_1,g__Psychrobacter,g__Enterococcus,g__Leuconostoc,g__Lactobacillus,g__Ruminococcaceae_NK4A214_group,g__Lachnospiraceae_UCG-006,g__Corynebacterium_1,g__Stenotrophomonas,g__Eubacterium_fissicatena_group,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-004,g__Facklamia,g__Anaerotruncus,g__Empedobacter,g__Ruminococcaceae_UCG-007,g__Eisenbergiella,g__Erysipelatoclostridium,g__Paenalcaligenes,g__Marvinbryantia,g__Longilinea,g__Alloprevotella,g__Eubacterium_coprostanoligenes_group,g__Rikenella,g__Caproiciproducens,g__Blautia,g__Lachnoclostridium,g__Acetivibrio_ethanolgignens_group,g__Ruminococcaceae_UCG-013,g__Enterorhabdus,g__Alcaligenes,g__Bacillus,g__Ruminococcaceae_UCG-010,g__Morganella,g__Tyzzerella_3,g__Allobaculum,g__Parasutterella,g__Streptococcus,g__Candidatus_Soleaferrea,g__Mycoplasma,g__Glutamicibacter,g__Pseudomonas,g__Tyzzerella,g__uncultured,g__Prevotellaceae_UCG-001,g__Parabacteroides,g__Vagococcus,g__Family_XIII_UCG-001,g__Escherichia-Shigella,g__Carnobacterium,g__Raoultella,g__Coprococcus_1,g__Eubacterium_xylanophilum_group,g__Subdoligranulum,g__Bilophila,g__Alistipes,g__Gordonibacter,g__Anaerovorax,g__Anaerofustis,g__Comamonas,g__Ruminiclostridium_1,g__Phaseolus_acutifolius_tepary_bean,g__Ruminiclostridium_6,g__Acetatifactor,g__Citrobacter,g__Candidatus_Protochlamydia,g__Muribacter,g__Peptococcus,g__Coprococcus_2,g__Bacteroides,g__Triticum_aestivum_bread_wheat,g__Ruminiclostridium,g__mouse_gut_metagenome,g__Parvibacter,g__Intestinimonas,g__Brachyspira,g__unidentified,g__Oscillibacter,g__Veillonella,g__Gemella,g__Prevotellaceae_Ga6A1_group,g__Ruminococcaceae_UCG-009,g__Anaerostipes,g__Candidatus_Stoquefichus,g__Sutterella,g__Lachnospiraceae_UCG-001,g__Eubacterium_ventriosum_group,g__Proteiniclasticum,g__Helicobacter,g__Ruminococcaceae_UCG-005,g__Bradyrhizobium,g__Eubacterium_oxidoreducens_group,g__Jeotgalicoccus,g__Odoribacter,g__Acinetobacter,g__Coriobacteriaceae_UCG-002,g__Roseburia,g__Desulfovibrio,g__Caldicoprobacter,g__Corynebacterium,g__Butyricicoccus,g__Staphylococcus,g__Anaeroplasma,g__Senegalimassilia,g__Georgenia,g__Proteus,g__Adlercreutzia,g__Bifidobacterium,g__Faecalibaculum,g__Papillibacter,g__Eubacterium_brachy_group,g__Lactococcus,g__Akkermansia,g__Turicibacter,g__Ruminococcaceae_UCG-014,g__Ruminiclostridium_9,g__Eubacterium_nodatum_group,g__Defluviitaleaceae_UCG-011,g__Romboutsia,g__Rikenellaceae_RC9_gut_group,g__Candidatus_Arthromitus
3.90E-05,0.000819768,0.000312293,0,0,0,0,0.000195183,0,0,0.000468439,0,0.027676933,0.000390366,0.049420307,0,0.000429402,0,0.000156146,0,0.000468439,0.000234219,0,0.041339735,0,0,0,0.001639536,0,3.90E-05,0,0.036928602,0.000585549,0.000156146,0,0.051528282,0.011164461,0,0.000351329,0.001717609,0,0,0.000936878,0.003044853,0,0,0,0.003435219,0.00011711,0,0,0.000156146,0.003708475,0,0,0.006597182,0.000195183,3.90E-05,0,0,0.00284967,0.010813132,0.000936878,0.005621267,0.000780732,0.008314791,0,0.000936878,0,0.002420268,0,0,0,0.008119608,0.008431901,0,0,0.005035718,0,0.057149549,0,0.017293204,0.001132061,0,0.032322286,0,0.192762619,0.020455166,0,0.00729984,0.000312293,0.002225085,0,0,0,0,0.001210134,0,0.005035718,0.000312293,0,3.90E-05,0,0.002342195,3.90E-05,0.000585549,0.01733224,0.114494281,0,7.81E-05,0.000585549,0,0,0,0,0.000390366,0,0.000156146,7.81E-05,0.000156146,0.000663622,0.031502518,0.011164461,0,0.009017449,0.059765,0.000390366,0,0,0.001132061,0.002654487
0.00284967,0.000390366,0.001639536,0,0,0,0,0,0,0,0.002498341,0,0.000936878,0,0.014951009,0,0.000429402,0,0.000234219,0,0,0.00011711,0,0.022172776,0,0,0,0.000312293,0,3.90E-05,3.90E-05,7.81E-05,0,0.023187727,0,0.00124917,0.002498341,0.000390366,0,0.001639536,0,3.90E-05,0,0.005152828,0,0,0,0.002459304,3.90E-05,0,0,0.000234219,0.003357146,3.90E-05,0,0.006753328,0.00011711,0,0.00011711,0,0.008197681,0.001834719,0,0.001327244,0.000234219,0.19639302,0,0.000234219,0,0.006987547,0,0,0,0.003396182,0.014755826,0,0,0.001171097,0,0.028613811,0,0.019323106,0.000702658,0,0.017254167,0,0.290705391,0.007221767,0,0,0,0,0,0,0,0,0,0,0.021548191,3.90E-05,0,0,0,0.095483468,0.000234219,0.004137877,0.003513292,0.064176133,0,7.81E-05,0,7.81E-05,0,0,3.90E-05,0.003044853,0,0.00011711,0,7.81E-05,0.00011711,0.012647851,0,0,0.002498341,0.028613811,0.000234219,0,7.81E-05,0.00136628,0.000780732
0.001717609,0,0.017019948,0,0,0,0,3.90E-05,0,0,0.00011711,0,0.000468439,7.81E-05,0.003591365,0,0.000273256,0,0,0,0,0.000429402,0,0.050201038,0,0,0,0,0,0,3.90E-05,0,0,0.002576414,0.000858805,0.002498341,0.021977593,0.000741695,3.90E-05,0.000702658,0,0,0,0.001210134,0,0,0,0.000273256,7.81E-05,0,0,3.90E-05,0.019401179,3.90E-05,0,0.001014951,7.81E-05,3.90E-05,0,0,0.000858805,0.006362962,7.81E-05,0,0.002381231,0.012062302,0,0.000819768,0,0.001132061,0,0,0.000702658,0.015497521,0.002927743,0,0,0.002927743,0,0.005855487,0,0.054104696,0.003279072,0,0.030838896,0,0.172229379,0.012257485,0,3.90E-05,0.000312293,0,0,0,0,0,0,0,0.034469298,0,0,0.00011711,0,0.005387048,0,0,0.06101417,0.258226959,0,0,0.000819768,3.90E-05,0,0,0,0.000312293,0,3.90E-05,0,0,0.000936878,0.009017449,0.000312293,0,0.000429402,0.052933599,0,0,3.90E-05,0.000273256,3.90E-05
0.000468439,0.000897841,0.034586407,0,0,0,0,3.90E-05,0,0,0,0,0.000897841,3.90E-05,0.015068119,0.001093024,0.003942694,0,3.90E-05,0,0.000429402,0.000858805,0,0.041222626,0,0,0,0.00273256,0,7.81E-05,0,0,0,0.001678573,0.000156146,0.053441074,0.009251669,0,0,0.005855487,0,0,0.000936878,0.000351329,0,0,0,0.001288207,0.000312293,0,0,7.81E-05,0.008705157,0,0,0.00124917,0,7.81E-05,7.81E-05,0,0.000273256,0.003669438,0.001327244,0.00011711,0.000780732,0.019830581,0,0.000858805,0,7.81E-05,0,0,0,0.000702658,0.000429402,0,0,0.004606316,0,0.055978452,0,0.046961002,0.000741695,0,0.023187727,0,0.252020143,0.018347191,0,0,0.00011711,0.000624585,0,0,0,0,0,0,0.10641371,0.000234219,0,0,0,0.016824765,0,0,0.014833899,0.100636296,0,7.81E-05,0.000429402,0,0,0,0,3.90E-05,0,0.000195183,0,3.90E-05,0.001132061,0.021977593,0,0,0.003161963,0.060506695,0.000351329,0,0,0.005660304,0.000702658
0.000819768,0.000585549,0.016551509,0,0,0,0,0,0,0,0.000312293,0,0.000546512,7.81E-05,0.012764961,0.000156146,0.002381231,0,3.90E-05,0,0,3.90E-05,0,0.053792403,0,0,0,0.001014951,0,0,0,0,0,0.000936878,0,0.006167779,0.015575594,0.002303158,0,0.001288207,0,0,0.00011711,0.000156146,0,0,0,0.001053988,0.000234219,0,0,7.81E-05,0.01620018,0.000156146,0,0.006323926,0,0,7.81E-05,0,0.000468439,0.006792364,0.001053988,0,0.001210134,0.02350002,0,0.000585549,0,0.00011711,0,0,0,0.001951829,0.000702658,0,0,0.005855487,0,0.033844712,0,0.091970176,0.001717609,0,0.043408674,0,0.293437951,0.019284069,0,0,0.000585549,0,0,0,0,0.000195183,0,3.90E-05,0.034235078,0.000234219,0,7.81E-05,0,0.015302338,3.90E-05,3.90E-05,0.021548191,0.117851427,0,0,0.000234219,0,0,0,0,0.00011711,0,7.81E-05,0,0.00011711,0.000897841,0.011008315,0,0,0.008470937,0.043018308,0,0,7.81E-05,0.012686888,0.000702658
0.00124917,0.003903658,0.000975914,0,0,0,0,3.90E-05,0,0,0,0,0.000351329,3.90E-05,0.003981731,0.001834719,0.000273256,0,7.81E-05,0,0.000234219,0.000156146,0,0.036421127,3.90E-05,0,0.000195183,0.000234219,0,0,3.90E-05,0.012218449,0,0.004762462,3.90E-05,0.010656986,0.008588047,0.000156146,3.90E-05,0.001132061,0,3.90E-05,0.000741695,0.000936878,0,0,0,0.001873756,0.00011711,0,0,0.000156146,0.016707655,0.000663622,0,0.025490885,0,3.90E-05,0,0,0.001795683,0.005738377,0.000234219,0,0.001014951,0.059804036,0,0.000546512,0,0.000234219,0,0,0,0.002537378,0.001639536,0,0,0.003747511,0,0.084748409,0,0.056212671,0.000585549,0,0.029121287,0,0.274427138,0.013701839,0,0,0.001327244,0,0,0,0,0,0,0,0.006323926,0.00011711,0,0,0,0.043994223,0.000156146,0,0.010696022,0.12101339,0,3.90E-05,0.000156146,3.90E-05,0,0,0,0.000156146,0,0.00011711,0,0,0.000312293,0.012530741,0,0,0.010696022,0.038294882,0.000390366,0,0,0.032868798,0.001014951
0,0.000156146,0.000936878,0,0,0,0,0.00011711,0,0,0.023460983,0,7.81E-05,0,0.072608034,0,0.000468439,0,0,0,0,0.00011711,0,0.022797361,0,0,3.90E-05,0.00124917,0,0,3.90E-05,3.90E-05,0,3.90E-05,3.90E-05,0.012921107,0.019830581,0.00011711,0.002810634,0.003122926,0,0,0.004528243,0,0,0,0,0.000156146,0.00011711,0,0,3.90E-05,0.008861303,0.000858805,0,0.005582231,0,7.81E-05,0.000546512,0.00011711,0,0.010813132,0.000195183,0.000156146,0.001014951,0.018230082,0,0.000195183,0,0,0,0,0,0.00854901,0,0,0,0.005426084,0,0.014755826,0,0.070304876,0,0,0.02314869,0,0.229496038,0.009056486,0,0,0,0.000624585,0,0,0,0,0,0,0.001951829,0,0,3.90E-05,0,0.017839716,0,0,0.04231565,0.076004216,0,0,0.000195183,0.000156146,0,0,0,0,0,0,0,0.000156146,0.000507476,0.004840536,0,0,0.002420268,0.05098177,0.00011711,0,0.045828942,0.008236718,0
0,0.005152828,0.006206816,0,0,0,0,0,0,0,0,0,0,0,0.002225085,0,0.000195183,0,0,0,3.90E-05,0.000273256,0,0.01584885,0,0,0,0.007534059,0,0,0,0.000195183,0,0.000585549,0,0.00124917,0.013311473,3.90E-05,3.90E-05,0.001561463,0,0,0.001288207,0,0,0,0,0.000390366,0,0,0,0.000195183,0.007729242,0.009290705,0,0.027637897,0,0,0.00011711,0,0,0.002498341,0,0,0.000585549,0.025412812,0,0.000351329,0,0,0,0,0,0.02018191,0,0,0,0.001756646,0,0.207245189,0,0.029043213,0,0,0.016824765,0.000390366,0.274505211,0.004879572,0,0,0,0.000624585,0,0,0,0,0,0,0.021821447,0,0,0,3.90E-05,0.03513292,0,3.90E-05,0.009251669,0.073974314,0,0,3.90E-05,0,0,0,0,7.81E-05,0,0,0,0,0.00011711,0.008275754,0,0,0.004294024,0.026701019,0.000273256,0,0.000273256,0.00854901,0.000234219
0.000234219,0.003981731,0.004372097,0,0,0,0,0.000234219,0,0,3.90E-05,0,0.001093024,0,0.003786548,0,0.000663622,0,0,0,3.90E-05,0.000468439,0,0.064293243,0,0,0,0.009134559,0,0,3.90E-05,3.90E-05,0,0.000975914,0,0.007846352,0.037358004,0.000858805,0,0.001405317,0,0,0.001288207,0,0,0,0,0.000468439,0.000429402,0,0,0,0.017761643,0.001327244,0,0.007260803,0,3.90E-05,0.000156146,0,0,0.008236718,3.90E-05,0,0.000780732,0.012725924,0,0.000624585,0,0,0,0,0,0.002459304,0,0,0,0.002654487,0,0.081937776,0,0.071905375,0.000390366,0,0.009095523,3.90E-05,0.185072413,0.009993364,0,0,0,0.000624585,0,0,0,0,0,0,0.053753367,0,0,3.90E-05,0,0.00456728,0,0,0.040793223,0.086114689,0,0,0,3.90E-05,0,0,0,7.81E-05,0.000156146,0,0,0,0.000273256,0.008431901,0.001756646,0,0.012960144,0.05691533,0.000156146,0,7.81E-05,0.008197681,3.90E-05
0.002537378,0.006558145,0.003122926,0,0,0,0,0.000234219,0,0,0.00011711,0,0.000624585,0,0.015029082,0.002927743,0.000156146,0,0,0.002888707,0,0.000468439,0,0.016824765,0,0,0,0.001834719,0,3.90E-05,0,0.00593356,0,7.81E-05,0,0.004723426,0.032985908,0,0.00011711,0.001444353,0,3.90E-05,0.001014951,0,0,0,0,0.001014951,0.00011711,3.90E-05,0,0,0.007534059,0.001210134,0,0.003240036,0,3.90E-05,0,0,3.90E-05,0.003513292,7.81E-05,3.90E-05,0.000429402,0.024124605,0,0.000390366,0,3.90E-05,0,0,0,0.001288207,0,0,0,0.002264121,0,0.140063239,0,0.057305695,0,0,0.006050669,3.90E-05,0.371511106,0.004762462,0,0,0,0.001990865,0,0,0,0,0,3.90E-05,0.021392044,0,0,0.00011711,0,0.030721786,0,0,0.030370457,0.050044892,0,0,0.00011711,0,0,0,0,0,0,0,0,0,0.000351329,0.014638716,0.001405317,0,0.025373775,0.038177773,0.000741695,0,0.000351329,0.003825585,0.000390366
0.000195183,0.003552329,0.000585549,0,0,0.000351329,0,0.007143694,0,0,3.90E-05,0,0,0,0.004059804,0,0.000351329,0,0,0,0.000741695,0.000663622,0,0.029667799,0,0,0.000156146,0.00296678,0,7.81E-05,0,0.003279072,0,0.00011711,0,0.005660304,0.027130421,0,0,0.001522427,0,0,0.001171097,0,0,0,0,0.001795683,0.000312293,3.90E-05,0,0,0.01026662,0.000429402,0,0.018971777,0,0,7.81E-05,0,0,0.004411133,0,0.000156146,0.000234219,0.013857985,0,0.000624585,0,0,0,0,0,0.014092204,0,0,0,0.002498341,0,0.286060038,0,0.017722606,0.000156146,0,0.015185229,3.90E-05,0.275676309,0.011359644,0,3.90E-05,0,0.001756646,0,7.81E-05,0,0,0,0,0.003240036,3.90E-05,0,0,0,0.017058984,0,0,0.013545692,0.052894562,0,3.90E-05,0.000312293,0,3.90E-05,0,0,7.81E-05,3.90E-05,0,0,0,0.000273256,0.019635398,0.001522427,0,0.010617949,0.049537417,0.000663622,0.001132061,0.00011711,0.010696022,0.000234219
0.001171097,0.000156146,0.00136628,0,0,0,0,3.90E-05,0,0,0.000195183,0,0.001756646,0,0.012803997,0.002459304,0.000780732,0,0,0.00124917,0.000351329,0.001210134,0,0.021743374,0,0,0,0.006323926,0,0.00011711,3.90E-05,0.000702658,0,0.000702658,0,0.022602178,0.053402038,0,3.90E-05,0.004294024,0,0.001756646,0.001756646,0,0,0,0,0.01014951,0.00011711,0,0,0.000156146,0.000429402,3.90E-05,0,0.006870438,0,0,0.000858805,0,0,0.002810634,0.000195183,0.000702658,0.000273256,0.010500839,0,0.000312293,0.00011711,7.81E-05,0,0,0,0.00706562,0,0,0,0.004957645,0,0.052426123,0,0.00718273,0.00011711,0,0.021001679,0,0.330913066,0.00569934,0,0.00011711,3.90E-05,0.000468439,0,3.90E-05,0,0,0,3.90E-05,0.00581645,7.81E-05,0,0,0,0.013740875,0,0,0.032673615,0.076277472,0,0.000156146,0.000312293,0,0,0,0,0.001678573,0.000273256,0,0,0,0.000390366,0.079517508,7.81E-05,0.000429402,0.027950189,0.084240934,0.000234219,7.81E-05,0.002771597,0.005894523,0.001756646
3.90E-05,7.81E-05,0.001093024,0,0,0.00011711,0,3.90E-05,0,0,0.000273256,0,0.000741695,0,0.021821447,0.00011711,0.001171097,0,0,0.000429402,0.000312293,0.003357146,0,0.031034079,0,0,0,0.008353828,0,0.000156146,0.000819768,0.01175001,0,0.000702658,0,0.004918609,0.050240075,0,0,0.003122926,0,0.000195183,0.000234219,0,0,0,0,0.002342195,0,0,0,3.90E-05,0.004254987,0,0,0.000975914,0,0.00011711,3.90E-05,0,0,0.002654487,0,0,0.000429402,0.0100324,0,0.000468439,0,0,0,3.90E-05,0,0.001639536,0,0,0,0.00284967,0,0.020689386,0,0.031853847,0.002459304,0,0.024905336,0,0.42780185,0.010071437,0,0,0.000234219,0.000312293,0,0,0,0,0,0.000468439,7.81E-05,7.81E-05,0,3.90E-05,0,0.022446032,0,0.000429402,0.02611547,0.076199399,0,0,0.000156146,3.90E-05,0,0,3.90E-05,3.90E-05,7.81E-05,0,0,3.90E-05,0.000975914,0.043174454,0,0,0.023304837,0.070226803,0.001132061,0.000195183,3.90E-05,0.001405317,0.010188547
0.000780732,0.002303158,0.000468439,0,0,0.000312293,0,0.001834719,0,0,7.81E-05,0,3.90E-05,0,0.002186048,0,3.90E-05,0,0,0.000351329,0.000546512,0.000897841,0,0.025647031,0,0,0,0.002068939,0,3.90E-05,0.000663622,0.002771597,0.002810634,3.90E-05,0,0.002107975,0.030058165,0,7.81E-05,0.001288207,0,3.90E-05,0.001014951,0,0,0,0,0.001405317,0.000312293,0,0,0,0.014911973,0.001053988,0,0.014833899,0,0,0,0,0,0.004411133,0,0.000195183,0.00011711,0.026896202,0,0.000429402,0,0,0,0,0,0.021118788,0,0,0,0.001717609,0,0.231760159,0,0.035210993,0,0,0.021431081,0.00011711,0.311628996,0.006441035,0,0,0,0.001210134,0,0,0,0,0,7.81E-05,0.001873756,0,0,0,0,0.030331421,0,0,0.014326424,0.030721786,0,0,0.000156146,0,0.000390366,0,0.00011711,0.00011711,0.000273256,0,0,0,0.000312293,0.010461803,0.000312293,0,0.003591365,0.043916149,0.001522427,0.001210134,0,0.007885389,0.001873756
0.00011711,7.81E-05,0.01175001,0,0,0,0,0.000390366,0,0,0.00011711,0,0.000156146,0,0.022367959,0,0.000195183,0,0,0,0.000234219,0.00011711,0,0.042159503,0,0,0,0.005738377,0,3.90E-05,0.000351329,0,0,3.90E-05,0,0.016785728,0.027403677,0.000156146,0,0.004996682,0,3.90E-05,0.003903658,0,0,0,0,0.00124917,0.000390366,0,0,0,0.008861303,0.000897841,0,0.002576414,0,3.90E-05,0,0,0,0.004411133,0.000156146,0.000273256,0.000780732,0.003903658,0,0.001171097,3.90E-05,0,0,0,0,0.005465121,0,0,0,0.006245852,0,0.06831401,0,0.073622985,0,0,0.013584729,3.90E-05,0.316508569,0.007612133,0,0,0,0.001053988,0,0,0,0,0,0.00011711,0.017800679,3.90E-05,0,0,0,0.03786548,0,0,0.036460163,0.063434438,0,0,0.000195183,0,0,0,3.90E-05,0.000156146,3.90E-05,0,0,3.90E-05,0.000351329,0.035210993,3.90E-05,0,0.014404497,0.035835578,0.00124917,0,0.019010813,0.006753328,0.000546512
