g__Ochrobactrum,g__Moheibacter,g__Delftia,g__Ruminiclostridium_5,g__Staphylococcus,g__Petrimonas,g__Coriobacteriaceae_UCG-002,g__Erysipelatoclostridium,g__Lachnospiraceae_UCG-001,g__Ruminococcaceae_UCG-013,g__Anaerotruncus,g__Butyricimonas,g__Ruminococcaceae_UCG-014,g__Georgenia,g__Bilophila,g__Erysipelothrix,g__Lachnospiraceae_FCS020_group,g__Candidatus_Saccharimonas,g__Clostridium_sensu_stricto_1,g__Sporobacter,g__Blautia,g__Proteiniclasticum,g__Faecalibaculum,g__Glutamicibacter,g__Thermobifida,g__Macellibacteroides,g__Gemella,g__Butyricicoccus,g__Eisenbergiella,g__Sphingobacterium,g__Eubacterium_ventriosum_group,g__Peptococcus,g__Eubacterium_oxidoreducens_group,g__Intestinibacter,g__Aminivibrio,g__Enterococcus,g__Defluviitaleaceae_UCG-011,g__Alcaligenes,g__Lachnospiraceae_UCG-006,g__Prevotellaceae_UCG-001,g__Marvinbryantia,g__Clostridium_innocuum_group,g__Candidatus_Soleaferrea,g__Bradyrhizobium,g__wallaby_gut_metagenome,g__Tyzzerella,g__Proteus,g__Eubacterium_xylanophilum_group,g__Ruminiclostridium_9,g__Brumimicrobium,g__Achromobacter,g__Muribacter,g__Lactobacillus,g__Ruminiclostridium_6,g__Ruminiclostridium,g__Gordonibacter,g__Facklamia,g__Lachnospiraceae_UCG-010,g__Lachnospira,g__Ruminococcaceae_UCG-010,g__Candidatus_Protochlamydia,g__Saccharomonospora,g__Lactococcus,g__Leuconostoc,g__Hahella,g__Corynebacterium,g__Chryseobacterium,g__Corynebacterium_1,g__Morganella,g__Faecalibacterium,g__Bifidobacterium,g__Atopostipes,g__Alloprevotella,g__Mucispirillum,g__Sporosarcina,g__Papillibacter,g__Anaerofustis,g__Ruminococcaceae_UCG-009,g__Turicibacter,g__Paeniclostridium,g__Alcanivorax,g__Ruminococcaceae_UCG-004,g__Triticum_aestivum_bread_wheat,g__Rothia,g__mouse_gut_metagenome,g__Hydrogenoanaerobacterium,g__Paenalcaligenes,g__Eubacterium_fissicatena_group,g__Anaerovorax,g__Ruminococcus_torques_group,g__Eubacterium_brachy_group,g__Trichococcus,g__Alistipes,g__Mycoplasma,g__Idiomarina,g__Caproiciproducens,g__Stenotrophomonas,g__Enterorhabdus,g__Flavobacterium,g__Gracilibacillus,g__Allobaculum,g__Aerococcus,g__Jeotgalicoccus,g__Ruminiclostridium_1,g__Sutterella,g__Coprococcus_1,g__Prevotellaceae_NK3B31_group,g__Eubacterium_nodatum_group,g__Ureaplasma,g__Bacteroides,g__Pusillimonas,g__Parabacteroides,g__Acetatifactor,g__unidentified,g__Oceanobacillus,g__Eubacterium_coprostanoligenes_group,g__Brachyspira,g__Rikenellaceae_RC9_gut_group,g__Pseudogracilibacillus,g__Ruminococcaceae_UCG-007,g__Escherichia-Shigella,g__Candidatus_Arthromitus,g__Enteractinococcus,g__Coprococcus_2,g__Helicobacter,g__uncultured,g__Quinella,g__Candidatus_Stoquefichus,g__Leucobacter,g__Weissella,g__Caldicoprobacter,g__Bacillus,g__Odoribacter,g__Empedobacter,g__Pasteurella,g__Streptococcus,g__Romboutsia,g__Citrobacter,g__Rikenella,g__Desulfovibrio,g__Paludibacter,g__Ammoniibacillus,g__Parvibacter,g__Raoultella,g__Senegalimassilia,g__Carnobacterium,g__Psychrobacter,g__Persicitalea,g__Adlercreutzia,g__Veillonella,g__Oscillibacter,g__Subdoligranulum,g__Anaeroplasma,g__Comamonas,g__Ruminococcaceae_NK4A214_group,g__Roseburia,g__Acinetobacter,g__Collinsella,g__Ruminococcus_1,g__Lachnospiraceae_NK4A136_group,g__Tyzzerella_3,g__Rhizobium,g__Anaerostipes,g__Longilinea,g__Vagococcus,g__Actinomadura,g__Intestinimonas,g__Acetivibrio_ethanolgignens_group,g__Parasutterella,g__Desulfitibacter,g__Family_XIII_UCG-001,g__Enhydrobacter,g__Akkermansia,g__Eubacterium_ruminantium_group,g__Lachnoclostridium,g__Haloplasma,g__Lachnospiraceae_UCG-008,g__Sinibacillus,g__Christensenellaceae_R-7_group,g__Halomonas,g__Ruminococcus_2,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-005,g__Pseudomonas
0,0,0,0.000924464,0,0,0,0.00053927,0,0,0.011055044,0.004391202,0.008435731,0,0.000154077,0,0.000115558,0.003736374,0.002349678,0,0.000308155,0,0,0,0,0,0.001348176,0.000115558,0,0,0.000500751,0.000731867,0,0,0,0.025807943,0,0,0.000231116,0,3.85E-05,0,0,0,0.000231116,0.006702361,0.012595817,7.70E-05,0.027541312,0,3.85E-05,0,0.010939486,0.000154077,0.006586803,0,0,0,0,0.000154077,0,0,0.021262663,3.85E-05,0,0.000115558,0,0,0.014367705,0,0.000115558,0,0.013481761,0.00053927,0,0,0,0.000654828,0,0,0,0.000115558,0,0,0.000192597,0,0,0,7.70E-05,3.85E-05,0.000346674,0,0.086129194,0,0,0,0.000500751,0.000616309,0,0,0,0,0,0,0,0.002888949,0,0.001194099,0.004853434,0.179384461,0,0.014136589,0.000385193,0.284002927,0,0,0,0.020761912,0,0,0,0,0,0,0.005277146,0.000115558,0,0,0,0,0,7.70E-05,0.027733909,0,0,0.002542275,0,0.029505797,0.001579292,0.0564308,3.85E-05,0,0,0.018335195,0,0,0,0,0,0,0.004545279,0,0,0.01352028,0,0.009937984,0.000269635,0,0,0.024344209,0,0,0,0,0,0,0.012826933,0,0,0,0,0,0.007164593,0,0.010823928,0,0,0,0,0,0,0,7.70E-05,0.002850429
0,0,0,0.002542275,3.85E-05,0,0,0.00281191,0,0,0.014483263,0.005007511,0.000462232,0,0.000269635,0,0.000423712,3.85E-05,0.000154077,0,0.012903971,0,0,0,0,0,3.85E-05,7.70E-05,0,0,0.000385193,7.70E-05,0,0,0,0.004006009,0,0,0.000308155,3.85E-05,0,0,0,0,0,0.005123069,0.000192597,0,0.008859443,0,0,0,0.021378221,0,0.010978005,0,0,0,0,0.000192597,0,0,0.010246138,7.70E-05,0,3.85E-05,0,0,0.001078541,0,3.85E-05,3.85E-05,0.016332191,0.002503756,0,0,0,0.002157082,0,0,0,0.000154077,0,0,0.000308155,0.000115558,0,0,0.000385193,0,0.000115558,0,0.004352683,0,0,0,7.70E-05,0.000308155,0,0,0,0,0,0,0,0.003081545,0,0.000500751,0.000423712,0.252224491,0,0.047301722,0.001001502,0.284349601,0,0.00508455,0,0.040483803,0,0,0,0,0,0,0.012942491,0.001386695,0,0,0,0,0,0,0.001656331,0,0,0.001771889,0,0.004545279,0,0.086013636,0,0,0,0.002619314,0,0,0,0,0,0,0.004930473,3.85E-05,0,0.000385193,0,0.016447749,7.70E-05,0,0,0.029236162,0,0,0,0,0,0,0.010053542,0.000192597,0,0,0,0,0.051115134,0,0.012865452,0,0,0,0,0,0,3.85E-05,7.70E-05,3.85E-05
0,0,0,0.004814915,0,0,0.000154077,0.002850429,0,0,0.028658372,0.001771889,0.004622318,0,0.000462232,0,0.000269635,0.001848927,0.000654828,0,0.005046031,0,0,0,0,0,0.001309657,7.70E-05,0,0,0.000808906,0.001733369,3.85E-05,0,0,0.015677362,0,0,0.000231116,0,0,0,0,0,0,0.004930473,0.003466739,0,0.030545819,0,0,0,0.12018027,0,0.044836485,0,0,3.85E-05,0,0,0,0,0.020646354,0.000269635,0,7.70E-05,0,0,0.003312661,0,7.70E-05,0,3.85E-05,0.003043026,3.85E-05,0,0,0,0,3.85E-05,0,0,0,0,0.001579292,0,0,0,0.000385193,0,0.000693348,0,0.035206656,0,0,0,0.000115558,0.00227264,0,0,0,0,0,0,0,0.005546782,0,0.000654828,0.001001502,0.154924695,0,0.01182543,0.000500751,0.186086823,0,0,0,0.04233273,0,0,0,0.000654828,0,0,0.02823466,0.000423712,0,0,0,0,0,0,0.011709873,0,0,0.001540773,7.70E-05,0.012210624,0.001194099,0.05697007,0,0,0,0.004545279,0,0,0,0,3.85E-05,0,0.008820924,0,0,0.003197103,0,0.034898502,7.70E-05,0,0,0.038827472,0,0,0,0,0,0,0.008859443,0.001463734,0,0,0,0,0.031200647,0,0.00847425,0,0,0,0,0,0,0,0,0.000885944
0,0,0,0.005970494,0,0,0.000385193,0.001194099,0,0.000346674,0.041793459,0.000654828,0.010361696,0,0.000500751,0,0.000770386,0.004121567,0.000385193,0,0.048958052,0,3.85E-05,0,0,0,0.00731867,0.000462232,0,0,0.00115558,0.005238627,7.70E-05,0,0,0.032202149,0,0,0.000500751,0,0,0,7.70E-05,0,3.85E-05,0.004314164,0.00053927,0.001001502,0.058318247,0,3.85E-05,0,0.050113632,0,0.016717384,0,0,3.85E-05,0,0.000924464,0,0,0.029544316,0.000308155,0,0.000115558,0,0,0.0033897,0,0.000154077,0.000192597,0.036747429,0.000308155,0.000654828,0.000192597,0,0.002503756,0,3.85E-05,0,0.000308155,0,0,0.000731867,7.70E-05,0,0,0.000847425,0,0.000885944,0,0.00847425,0,0,0,0.000154077,0.002003005,0,0,0,0,0,0,0,0.010284658,0,0.000423712,3.85E-05,0.056738955,0,0.00620161,0.009475752,0.197565579,0,0.000654828,0,0.001232618,0,0,0,0.002503756,0,0,0.004737876,0,0,0,0,0,0,3.85E-05,0.00223412,0,0,0.003582297,0,0.008397211,0.000115558,0.114402373,0,0,0,0.003197103,0,0,0,0,0,0,0.019567813,0.005508262,0,0.002888949,0,0.017757405,3.85E-05,0,0,0.093178229,0,0,0,0,0.000231116,0,0.032394746,0,0,0,3.85E-05,0,0.011786911,0,0.011440237,0,0,0,0.000231116,0,0,0.000308155,0.000308155,0.000308155
3.85E-05,0,0,0.002041524,7.70E-05,0,0.003736374,0.000192597,0,0,0.022071569,0.000269635,0.002734872,0,0.000269635,0,0.000308155,0.005046031,0.002388198,0,0.00111706,0,0,0,0,0,7.70E-05,3.85E-05,0,0,0,0.001386695,0,0,0,0.002041524,0,0,0.000192597,0,7.70E-05,0,7.70E-05,0,0,0.0033897,0.003120065,0,0.025884981,0,0.000115558,0,0.015446246,0,0.019452255,0,0,0,0,0,0,0,0.012172104,0,0,0,0,0,0.004814915,0,3.85E-05,0,7.70E-05,0.001425215,0,7.70E-05,0,0,0,0,0,0.000154077,0,3.85E-05,0.000731867,0,0,0,0.000192597,0,7.70E-05,0,0.19810485,0,0,0,0.000231116,0.001232618,0,0,0,0,0,0,0,0.001964485,0,0.000231116,0.002927468,0.029005046,0,0.007280151,0.003351181,0.318978468,0,0,0,0.001463734,0,0,3.85E-05,0.000654828,0,0,0.021724895,0,0,0,0,0,0,3.85E-05,0.096259774,0,0,0.002426717,0.000115558,0.014560302,0.022803436,0.063903548,0,0,0,0.007626825,0,0,0,0,0,0,0.007241632,0.001271137,0,0.008089057,0,0.003158584,0.000115558,0,0,0.033165132,0,0,0,3.85E-05,0.000154077,0,0.01690998,0.000423712,0,0,0,0,0,0,0.00281191,0,0,0,0,0,0,0,0,0.000308155
0,0,0,0.013712877,0,0,0,3.85E-05,0,3.85E-05,0.050537344,0,0.00057779,0,0.002619314,0,0.00057779,0.003004507,0.000154077,0,0.002118562,0,0,0,0,0,7.70E-05,0.001001502,0,0,0,0.002619314,0.000308155,0,0,0.00057779,0,0,0.000462232,0,0,0,0,0,0,0.019721891,0.000269635,0,0.048881014,0,0,0,0.003890451,0.000847425,0.054620392,0,0,0,0,0,0,0,0.009283156,0.000154077,0,0,0,0,0.00115558,0,3.85E-05,0,0,0.019221139,0,0,0,0,0,0,0,0.000385193,0,0,0.003890451,0,0,0,0.000924464,0,0.000808906,0,0.012826933,0,0,0.001040022,0.000154077,0.00053927,0,0,0,0,0,0,0,0.00620161,0,0,0.00169485,0.005854936,0,0.001001502,0.015369208,0.225877277,0,0,0,0.000192597,0,0,0,7.70E-05,0,0,0.033781441,3.85E-05,0,0,0,0,0,0,0.005354185,0,0,0.000423712,0,0.002927468,0.00281191,0.254266014,0,0,0,0.001271137,0,0,0,0,0,0,0.012942491,0,0,0.000924464,0,0.05866492,3.85E-05,0,0,0.059396787,0,0,0,3.85E-05,0,0,0.029852471,0.000924464,0,0,3.85E-05,0,0.000385193,0,0.022533801,0,0,0,3.85E-05,0,0,0,0,0
0,0,0,0.002426717,0,0,0,0.002157082,0,0,0.040329725,0.001309657,0.002927468,0,0.00057779,0,0.000962983,0.001001502,0,0,0.051538847,0,0,0,0,0,0.000115558,0.000346674,0,0,0,0.005200108,0,0,0,0.001348176,0,0,0.003659335,0,7.70E-05,0,0.000231116,0,0,0.009475752,7.70E-05,0.001194099,0.062979084,0,0,0,0.015561804,0,0.047455799,0,0,3.85E-05,0,0.000808906,0,0,0.021956011,0,0,3.85E-05,0,0,0.000462232,0,0.000231116,0,0,0.034590347,0,3.85E-05,0,0.000385193,0,0,0,0.00057779,0,0,0.000693348,7.70E-05,0,0,0.000616309,0,0.000885944,0,0.019529294,0,0,0,0,0.006009014,0,0,0,0,0,0,0,0.00392897,0,0.000462232,0.000616309,0.055621894,0,0.000924464,0.000500751,0.250337044,0,0,0,0.005546782,0,0,0.000115558,0.000346674,0,0,0.107160741,0,0,0,0,0,0,3.85E-05,0.01637071,0,0,0.000924464,0,0.000423712,0.001502253,0.101960633,0,0,0,0.000423712,0,0,0,0,0,0,0.018951504,0.000154077,0,0.000115558,0.001194099,0.016601826,7.70E-05,0,0,0.046993567,0,0,0,0,0,0,0.021378221,3.85E-05,0,0,0.000154077,0,0,0,0.008743885,0,0,0,0,0,0,0.000346674,0.000154077,0
0,0,0,0.007049035,0,0,0,0.000654828,0.000269635,0,0.055275221,0.000847425,0.008358692,0,0.001348176,0,0.001271137,0.000731867,0.000462232,0,0.006509765,7.70E-05,0,0,0,0,0,0.000192597,0,0,0,0.007087554,7.70E-05,0,0,0.000385193,0,0,0.002580794,0,7.70E-05,0,7.70E-05,0,0,0.014829937,7.70E-05,0.00111706,0.040907515,0,0,0,0.013789916,3.85E-05,0.091329302,0,0,3.85E-05,0,7.70E-05,0,0,0.010785409,7.70E-05,0,0,0,0,0.000423712,0,3.85E-05,0,0,0.018450753,0,0.000192597,0,0,0,0,0,7.70E-05,0,0,0.002118562,0,0,0,0.000500751,0,0.000346674,0,0.02257232,0,0,0,7.70E-05,0.001194099,0,0,0,0,0,0,0,0.006432726,0,0,0.001001502,0.032356227,0,0.007126074,0.001925966,0.288124494,0,0,0,0.013019529,0,0,0.000154077,0.000693348,0,0,0.035091098,3.85E-05,0,0,0,0,0,3.85E-05,0.016139594,0,0,0.000924464,3.85E-05,0.000500751,0.00053927,0.119987674,0,0,0,0.00053927,0,0,0,0,0,0,0.019683371,0.000154077,0,0.000192597,0.000115558,0.027117599,7.70E-05,0,0,0.057239706,0,0,0,0,0,0,0.041485305,0.002003005,0,0,0,0,0,0,0.014598821,0,0,0,0,0,0,3.85E-05,0.000115558,0.000115558
0,0,0,0.003351181,3.85E-05,0,0,0.000308155,0,0,0.037594854,0.004160086,0.01070837,0,0.00115558,0,0.00115558,0.002773391,0,0,0.010978005,0,0,0,0,0,0,0,7.70E-05,0,0,0.003312661,0,0,0,0.000924464,0,0,0.000346674,0,7.70E-05,0,0.000154077,0,0,0.017372212,0.000115558,0.000269635,0.037094103,0,0,0,0.004006009,0,0.051461808,0,0,0,0,0.000808906,0,0,0.012865452,0.000154077,0,0,0,0,0.000654828,0,0.000115558,0,0.01182543,0.000962983,0,0,0,0,0,0,0,3.85E-05,0,0,0.000269635,7.70E-05,0,0,0.000731867,0,0.000269635,0,0.05866492,0,0,0,7.70E-05,0.000962983,0,0,0,0,0,0,0,0.005469743,0,0.000269635,0.001232618,0.084164709,0,0.02480644,0.002657833,0.284002927,0,0,0,0.031855476,0,0,0,0.000847425,0,0,0.006471245,0.00057779,0,0,0,0,0,0,0.04344979,0,0,0.00169485,0,0.000962983,0.004391202,0.122684026,0,0,0,0.001425215,0,0,0,0,0,0,0.013597319,0,0,0.000231116,0.001810408,0.012095066,0.000115558,0,0,0.042063095,0,0,0,0,0,0,0.028119102,0.000192597,0,0,3.85E-05,0,0,0,0.008204615,0,0,0,0,0,0,0.000423712,0.000115558,0.000115558
0,0,0,0.005200108,0.000115558,0,0,0.001232618,0,0.003120065,0.022996033,0.000154077,0.002965987,0,0.000962983,0,0.001194099,0.001040022,0.022841955,3.85E-05,0.01298101,0,0,0,0,0,0,0.000115558,3.85E-05,0,0,0.005277146,3.85E-05,7.70E-05,0,0.000154077,0,0,0.00057779,0,0,0,0,3.85E-05,0.000154077,0.008512769,0,0.000154077,0.054812989,0,0,0,0.071376295,0,0.068487346,0,0,3.85E-05,0,0.004699357,0,0,0.005123069,0,0,0,0,0,0,0,0,3.85E-05,3.85E-05,0.001001502,0.000154077,0.000192597,0,0.000847425,0,0,0,0.000115558,0,0,0,3.85E-05,0,0,0.000231116,0,0.00057779,0,0.017179616,0,0,7.70E-05,0,0.003851932,0,0,0,0,0,0,0,0.009360194,0,0.000115558,0,0.015061053,0,0.00566234,0.007280151,0.316397673,0,0,0,0.007395709,0,0,0.00057779,0,0,0,0.002003005,0.000654828,0,0,0,0,0,0,0.017410731,0,0,0.000269635,0.044990563,0,3.85E-05,0.0733793,0,0,0,0,0,7.70E-05,0,0,0,0,0.008936482,7.70E-05,0,0,0,0.043834983,0,0,0,0.085127692,0,0,0,3.85E-05,0,0,0.02315011,7.70E-05,0,0,0,0,0,0,0.018912985,0,0,0,0.000192597,0,0,0,7.70E-05,3.85E-05
0,0,0,0.002080043,0,0,7.70E-05,0.007588306,0,3.85E-05,0.018489272,0.00450676,0.003774893,0,0.000616309,0,0.000154077,0.000192597,0,0,0.001271137,0,0,0,0,0,0,0,0,0,0,0.002041524,0,0,0,0,0,0,0.000346674,0,0,0,0,0,0.000115558,0.008050537,7.70E-05,3.85E-05,0.025230153,0,0,0,0.002773391,0,0.028119102,0,0,3.85E-05,0,0.000847425,0,0,0.008589808,0,0,0,0,0,0,0,0,3.85E-05,0.000192597,0.006278649,7.70E-05,0,0,0.000654828,0,0,0,0.000346674,0,0,0,3.85E-05,0,0,0.000385193,0,3.85E-05,0,0.02368938,0,0,0,0,0.001232618,0,0,0,0,7.70E-05,0,0,0.002503756,0,0.000231116,0,0.206155387,0,0.027425754,0.019336697,0.304225569,0,0,0.000231116,0.008666846,0,0,0.000115558,0.000192597,0,0,0.020954509,0.003274142,0,0,0,0,0,0,0.034051077,0,0,0.000346674,0.000385193,0,0.000808906,0.071954085,0,0,0,0,0,0,0,0,0,0,0.004660837,0,0,0,0,0.009706868,0,0,0,0.104541428,0,0,0,3.85E-05,0,0,0.017795925,3.85E-05,0,0,0,0,3.85E-05,0,0.014059551,0,0,0,0,0,0,3.85E-05,0,0.000115558
0,0,0,0.003004507,3.85E-05,0,7.70E-05,0.008743885,0,0,0.062478333,0.004198606,0.012595817,0,0.001040022,0,0.000924464,0.002349678,3.85E-05,0,0.008204615,0,0,0,0,0,0,0,0,0,0,0.002657833,0.000154077,0,0,0.001078541,0,0,0.000770386,0,7.70E-05,0,0.000308155,0,0,0.016216633,3.85E-05,0,0.056315242,0,0,0,0.003312661,0,0.072339278,0,0,0,0,0.001540773,0,0,0.007549786,0,0,3.85E-05,3.85E-05,0,0,0,0,0,3.85E-05,0.004468241,0,0,0,0.000423712,0,0,0,0.000462232,0,0,0.000385193,7.70E-05,0,0,0.000654828,0,0.000462232,0,0.013096568,0,0,0,0,0.001810408,0,0,0,0,0,0,0,0.007857941,0,0.000269635,0.000462232,0.084781018,0,0.007126074,0.002311159,0.270636724,0,0,3.85E-05,0.00731867,0,0,0.000192597,0.000192597,0,0,0.056738955,0.000423712,0,0,0,0,0,0,0.004622318,0,0,0.000308155,0,0,0.000924464,0.085012134,0,0,0,0,0,0,0,0,0.000269635,0,0.01070837,0,0,0,0,0.04117715,0,0,0,0.079157197,0,0,0,0.000115558,0,0,0.00905204,0.000731867,0,0,0,0,0.001733369,0,0.039674897,0,0,0,3.85E-05,0,0,0.000115558,0,0
0,0,0,0.002426717,0,0,0,0.002080043,0,0.000192597,0.015523285,0.006817919,0.026231655,0,0.000423712,0,0.001579292,0.003466739,0.000115558,0,0.00508455,3.85E-05,0,0,0,0,0,0.000192597,0,0,0,0.00223412,3.85E-05,0,0,0.000731867,0,0,0.000115558,0,0,0,0.000115558,0,7.70E-05,0.008050537,0,0,0.02257232,0,0,0,0.014829937,0,0.057124148,0,0,0,0,0.00111706,0,0,0.015022534,0,0,0,0,0,0,0,0,0,0.0067794,0.003890451,0,0,0,0.001502253,0,0,0,0.000308155,0,0,0,0,0,0.00281191,0.00053927,0,0.000385193,0,0.024382728,0,0,0,0,0.001463734,0,0,0,0,0,0,0,0.003736374,0,0.000385193,0.002080043,0.135164285,0,0.0033897,0.000962983,0.397904549,0,0,0,0.004083048,0,0,7.70E-05,0.000462232,0,0,0.021840453,0.000847425,0,0,0,0,0,0,0.030430261,0,0,0.000962983,0.000192597,0,3.85E-05,0.050498825,0,0,0,0,0,0,0,0,0,0,0.004814915,0,0,3.85E-05,0.002542275,0.02877393,0,0,0,0.043834983,0,0,0,3.85E-05,0,0,0.005431224,0,0,0,0,0,0.001232618,0,0.031701398,0,0,0,0.000269635,0,0,0,0,0
0,0,0,0.004776395,0,0,0,0.003620816,0,0,0.030391741,0.003659335,0.010592812,0,0.000231116,0,0.001078541,0.003774893,0.000115558,0,0.005392704,0,0,0,0,0,3.85E-05,0.000269635,0.000154077,0,0,0.002503756,3.85E-05,0,0,0,0.00115558,0,0.000269635,0,3.85E-05,0.000346674,0.000308155,0,0,0.0101691,7.70E-05,0,0.046492816,0,0,0,0.003890451,0,0.017564809,0,0,0,0,0.001386695,0,0,0.019644852,0,0,3.85E-05,0,0,0,0,0,0,0.003081545,0.000654828,0,0,3.85E-05,0.001271137,0,0,0,0.000385193,0,0,0.000154077,0,0,0,0.00057779,3.85E-05,0.000231116,0,0.013289165,3.85E-05,0,0,0,0.001579292,0,0,0,0,0,0,0,0.004044528,0,0.000693348,0.000269635,0.289626748,0,0.019028543,0.014367705,0.276838334,0,0,3.85E-05,0.009629829,0,0,7.70E-05,0.000154077,0,0,0.003505258,0.000385193,0,7.70E-05,0,0,0,3.85E-05,0.017718886,0,0,0.001887447,3.85E-05,0,0.000154077,0.052925542,0,0,0,0,0,0,0,0,3.85E-05,0,0.011979508,7.70E-05,7.70E-05,0,0,0.01521513,0,0,0,0.041061592,0,0,0,0,0,0,0.015330688,0,0,0,0,0,0.001348176,0,0.026077578,0,0,0,0.006933477,0,0,0.000962983,3.85E-05,0
0,0,0,0.008743885,0,0,0,0.006548284,0,0,0.021724895,0.000154077,0.028042063,0,0.000308155,0,0.000308155,0.013866954,0.000192597,0,0.022957513,3.85E-05,0,0,0,0,0.000115558,0.000269635,0,0,0,0.004776395,3.85E-05,0,0,0.001771889,0.000192597,0,0.000847425,0,0.000115558,0,0.000115558,0,0,0.000385193,0.001771889,0.000269635,0.082315781,0,0,0,0.012826933,0,0.007203112,0,0,0,0,0.00169485,0,0,0.080274258,0,0,0.000154077,0,0,0,0,0,0,0.000654828,0.001232618,0,0,0.000115558,0.000500751,0.000462232,0,0,0.001194099,0,0,0.000115558,0,0,0.001194099,0.000385193,0.000115558,0.000385193,0,0.010477254,0,3.85E-05,0,0,0.004237125,0,0,0,0,0,0,0,0.002542275,0,0.000346674,0.001040022,0.052848504,3.85E-05,0.006471245,0.006702361,0.32787643,0,0,0,0.005816417,0,0,0.000808906,0.002003005,0,0,0.005970494,0,0,3.85E-05,0,0,0,0.001771889,0.013751396,0,0.001001502,0.01013058,0.002542275,0,0.000693348,0.076114171,0,0,0,0,0,0,0,0,0.000231116,0,0.00562382,0.000731867,0,7.70E-05,0.002426717,0.038711914,0,0,0,0.040098609,0,0,0,3.85E-05,0,0,0.020607835,0,0,0,0,0,0.000115558,0,0.0530411,0,0,3.85E-05,3.85E-05,0,0,0.000308155,7.70E-05,0.000192597
3.85E-05,0,0,0.002619314,3.85E-05,0.000154077,0.000231116,0.008589808,0,0,0.031508802,7.70E-05,0.022225646,0,0.000385193,0,0.000500751,0.004083048,0.000308155,0,0.005469743,0.000500751,0,0,0,7.70E-05,0,0.000346674,0,0,0,0.002773391,0,0,0.000115558,0.000693348,0.000192597,0,0.001001502,0,0.000192597,0.000154077,0,0,3.85E-05,0.004429722,3.85E-05,0,0.069219213,0,0,0,0.020107084,0,0.031932514,0,0,0,0,0.000346674,0,0,0.042255691,0,0,0,0,0,0,0,0,0,0.011709873,0.001425215,0,3.85E-05,3.85E-05,0.000346674,0,0,0,0.003543777,0,0,0.003120065,7.70E-05,0,0.000423712,0.00053927,0.000731867,0.001040022,0,0.010669851,3.85E-05,0,0,0,0.003312661,0,0,0,0,0,0,0,0.002542275,0,0.00111706,3.85E-05,0.020723393,0,0.001078541,0.001964485,0.425137707,0,0,3.85E-05,0.001309657,0,0,0.000115558,0.010438735,0,0,0.000154077,3.85E-05,0,0,0,0,0,0.000231116,0.022225646,0,0,0.002195601,0.000115558,0,0.000616309,0.078887562,0,0,0,0,0,0,0,0,7.70E-05,0,0.009129078,0.000115558,0,0,7.70E-05,0.027502793,0,0,0,0.030507299,0,0,0,0.000885944,0,0,0.023997535,0,0,0,7.70E-05,0,0,0,0.050383267,0,0,0,0.000115558,0,0,0.000308155,7.70E-05,7.70E-05
0,0,0,0.00223412,0,0.000115558,0,0.002041524,0,0,0.026154617,0.001848927,0.004198606,7.70E-05,3.85E-05,0,0.000924464,0.004083048,7.70E-05,0,0.002426717,0.000308155,0,0,0,0,0,0.000269635,0,0,0,0.001386695,0,0,3.85E-05,3.85E-05,0.001348176,0,0.000269635,0,3.85E-05,0.00057779,0.000346674,0,0.000115558,0.013943993,0.000192597,0,0.041485305,0,0,0,0.001964485,0,0.035861485,0,0,0,0,0.001309657,0,0,0.010053542,0,0,0,0,0,0,0,0,0,0.0033897,0.00053927,0,0,0,0.001271137,0,0,0,0.000962983,0,0,0,0,0,0.000808906,0.00053927,0.002118562,0.000308155,0,0.027194638,0,0,0,0,0.001078541,0,0,0,0,0,0,0,0.00396749,0,0.001078541,0.00057779,0.225838758,0,0.014868457,0.021031547,0.339509264,0,0.003158584,7.70E-05,0.007742383,0,0,0,0.001771889,0,0,0.002311159,0.000885944,0,0,0,0,0,0,0.029544316,0,0,0.001386695,0,0,0,0.030237664,0,0,0,0,0,0,0,0,0.000192597,0,0.006471245,0.000115558,0.000693348,0,0,0.014829937,0,0,0,0.047263202,0,0,0,0.000500751,0,0,0.020453758,0,0,0,0,0,0.000654828,0,0.030584338,0,0,0,0.001887447,0,0,0.000346674,0,3.85E-05
